marketplace,operation_id,http_method,host,path,section,scope,safety,summary,pagination,rate_limit,status,implemented_in_baseline,contract_parameters,request_body,replacement,shutdown_date
ozon_seller,PostingAPI_GetEtgb,POST,api-seller.ozon.ru,/v1/posting/global/etgb,fbs,seller,write,Таможенные декларации ETGB,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1GetEtgbRequest""}}}",,
ozon_seller,PostingAPI_PostingMarks,POST,api-seller.ozon.ru,/v1/posting/marks,FboPostingAPI,seller,write,Получить маркировки экземпляров из отправления,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1PostingMarksRequest""}}}",,
ozon_seller,PostingAPI_UnpaidLegalProductList,POST,api-seller.ozon.ru,/v1/posting/unpaid-legal/product/list,fbs,seller,write,"Список неоплаченных товаров, заказанных юридическими лицами",cursor,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1PostingUnpaidLegalProductListRequest""}}}",,
ozon_seller,pricing_competitors,POST,api-seller.ozon.ru,/v1/pricing-strategy/competitors/list,strategies,seller,write,Список конкурентов,page,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1GetCompetitorsRequest""}}}",,
ozon_seller,pricing_create,POST,api-seller.ozon.ru,/v1/pricing-strategy/create,strategies,seller,write,Создать стратегию,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1CreatePricingStrategyRequest""}}}",,
ozon_seller,pricing_delete,POST,api-seller.ozon.ru,/v1/pricing-strategy/delete,strategies,seller,write,Удалить стратегию,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1StrategyRequest""}}}",,
ozon_seller,pricing_info,POST,api-seller.ozon.ru,/v1/pricing-strategy/info,strategies,seller,write,Информация о стратегии,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1StrategyRequest""}}}",,
ozon_seller,pricing_list,POST,api-seller.ozon.ru,/v1/pricing-strategy/list,strategies,seller,write,Список стратегий,page,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1GetStrategyListRequest""}}}",,
ozon_seller,pricing_items-info,POST,api-seller.ozon.ru,/v1/pricing-strategy/product/info,strategies,seller,write,Цена товара у конкурента,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1GetStrategyItemInfoRequest""}}}",,
ozon_seller,pricing_items-add,POST,api-seller.ozon.ru,/v1/pricing-strategy/products/add,strategies,seller,write,Добавить товары в стратегию,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1AddStrategyItemsRequest""}}}",,
ozon_seller,pricing_items-delete,POST,api-seller.ozon.ru,/v1/pricing-strategy/products/delete,strategies,seller,write,Удалить товары из стратегии,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1ItemIDsRequest""}}}",,
ozon_seller,pricing_items-list,POST,api-seller.ozon.ru,/v1/pricing-strategy/products/list,strategies,seller,write,Список товаров в стратегии,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1StrategyRequest""}}}",,
ozon_seller,pricing_status,POST,api-seller.ozon.ru,/v1/pricing-strategy/status,strategies,seller,write,Изменить статус стратегии,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1UpdateStatusStrategyRequest""}}}",,
ozon_seller,pricing_ids,POST,api-seller.ozon.ru,/v1/pricing-strategy/strategy-ids-by-product-ids,strategies,seller,write,Список идентификаторов стратегий,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1ItemIDsRequest""}}}",,
ozon_seller,pricing_update,POST,api-seller.ozon.ru,/v1/pricing-strategy/update,strategies,seller,write,Обновить стратегию,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1UpdatePricingStrategyRequest""}}}",,
ozon_seller,ProductAPI_ActionTimerStatus,POST,api-seller.ozon.ru,/v1/product/action/timer/status,Prices&StocksAPI,seller,read,Получить статус установленного таймера,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1ProductActionTimerStatusRequest""}}}",,
ozon_seller,ProductAPI_ActionTimerUpdate,POST,api-seller.ozon.ru,/v1/product/action/timer/update,products,seller,write,Обновление таймера актуальности минимальной цены,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1ProductActionTimerUpdateRequest""}}}",,
ozon_seller,ProductAPI_ProductArchive,POST,api-seller.ozon.ru,/v1/product/archive,products,seller,write,Перенести товар в архив,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/productProductArchiveRequest""}}}",,
ozon_seller,ProductAPI_ProductUpdateAttributes,POST,api-seller.ozon.ru,/v1/product/attributes/update,products,seller,write,Обновить характеристики товара,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1ProductUpdateAttributesRequest""}}}",,
ozon_seller,ProductAPI_ProductCertificateAccordanceTypes,GET,api-seller.ozon.ru,/v1/product/certificate/accordance-types,CertificationAPI,seller,read,Список типов соответствия требованиям (версия 1),none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]",null,,
ozon_seller,ProductAPI_ProductCertificateBind,POST,api-seller.ozon.ru,/v1/product/certificate/bind,certificates,seller,write,Привязать сертификат к товару,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/productProductCertificateBindRequest""}}}",,
ozon_seller,ProductAPI_ProductCertificateCreate,POST,api-seller.ozon.ru,/v1/product/certificate/create,certificates,seller,write,Добавить сертификаты для товаров,none,,DEPRECATED,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""multipart/form-data"":{""type"":""object"",""required"":[""files"",""name"",""number"",""type_code"",""issue_date""],""properties"":{""files"":{""type"":""array"",""items"":{""type"":""file""}},""name"":{""type"":""string""},""number"":{""type"":""string""},""type_code"":{""type"":""string"",""enum"":[""certificate_of_conformity"",""declaration"",""certificate_of_registration"",""registration_certificate"",""refused_letter"",""veterinary_cover_document"",""safety_data_sheet""]},""accordance_type_code"":{""type"":""string"",""enum"":[""technical_regulations_rf"",""technical_regulations_cu"",""gost""]},""issue_date"":{""type"":""string"",""format"":""date-time""},""expire_date"":{""type"":""string"",""format"":""date-time""}}}}}",,
ozon_seller,CertificateDelete,POST,api-seller.ozon.ru,/v1/product/certificate/delete,certificates,seller,write,Удалить сертификат,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1ProductCertificateDeleteRequest""}}}",,
ozon_seller,CertificateInfo,POST,api-seller.ozon.ru,/v1/product/certificate/info,certificates,seller,write,Информация о сертификате,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1ProductCertificateInfoRequest""}}}",,
ozon_seller,CertificateList,POST,api-seller.ozon.ru,/v1/product/certificate/list,certificates,seller,write,Список сертификатов,page,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1ProductCertificateListRequest""}}}",,
ozon_seller,ProductStatusList,POST,api-seller.ozon.ru,/v1/product/certificate/product_status/list,CertificationAPI,seller,read,Список возможных статусов товаров,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]",null,,
ozon_seller,CertificateProductsList,POST,api-seller.ozon.ru,/v1/product/certificate/products/list,certificates,seller,write,"Список товаров, привязанных к сертификату",page,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1ProductCertificateProductsListRequest""}}}",,
ozon_seller,RejectionReasonsList,POST,api-seller.ozon.ru,/v1/product/certificate/rejection_reasons/list,certificates,seller,write,Возможные причины отклонения сертификата,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]",null,,
ozon_seller,CertificateStatusList,POST,api-seller.ozon.ru,/v1/product/certificate/status/list,certificates,seller,write,Возможные статусы сертификатов,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]",null,,
ozon_seller,ProductAPI_ProductCertificateTypes,GET,api-seller.ozon.ru,/v1/product/certificate/types,certificates,seller,read,Справочник типов документов,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]",null,,
ozon_seller,CertificateUnbind,POST,api-seller.ozon.ru,/v1/product/certificate/unbind,certificates,seller,write,Отвязать товар от сертификата,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1ProductCertificateUnbindRequest""}}}",,
ozon_seller,ProductAPI_V1ProductCertificationList,POST,api-seller.ozon.ru,/v1/product/certification/list,CertificationAPI,seller,read,Список сертифицируемых категорий,page,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/productProductCertificationListRequest""}}}",,
ozon_seller,DigitalProductAPI_StocksImport,POST,api-seller.ozon.ru,/v1/product/digital/stocks/import,Digital,seller,write,Обновить количество цифровых товаров,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1StocksImportRequest""}}}",,
